"path","file_name","extension","folder","domain","kind","size_bytes","status","priority","title","sha256"
"01_core_erp/flows/05_logistics_flow.md","05_logistics_flow.md",".md","01_core_erp/flows","Core","markdown","477","active","P1","Flujo logistico","6ad8bdb9f56a727a0899c766cd223aa5c5818456aac0c46555aed3e698b86730"
"01_core_erp/flows/06_order_flow.md","06_order_flow.md",".md","01_core_erp/flows","Core","markdown","269","active","P1","Flujo de orden","23e44c4cff0a7aae10aa64e964d29db821591de4b87a04b3c0980b6c616b3a14"
"01_core_erp/flows/07_cart_flow.md","07_cart_flow.md",".md","01_core_erp/flows","Core","markdown","420","active","P1","Flujo de carrito web","4054dfb8e3718b0db8369c401ba77a24ba118fbc5dc6d76ddcb7ec54c3344304"
"01_core_erp/flows/08_pos_flow.md","08_pos_flow.md",".md","01_core_erp/flows","Core","markdown","413","active","P1","Flujo de punto de venta","2291e94b07e3c53d565ff783ae4988b57d862586cc77e4790baaf8fa1cd62cf9"
"01_core_erp/flows/09_returns_flow.md","09_returns_flow.md",".md","01_core_erp/flows","Core","markdown","443","active","P1","Flujo de devoluciones","d328275db1842c81ab5920194a8b94863052a19f46b3aba7b095e22e67fbaf1c"
"01_core_erp/flows/10_error_consistency_flow.md","10_error_consistency_flow.md",".md","01_core_erp/flows","Core","markdown","456","active","P1","Flujo de errores y consistencia","5b28b1b2e9a6aaa09b81ab6906e0113add2b51925bf23905cea21b5e8cc1e594"
"01_core_erp/flows/11_government_tender_flow.md","11_government_tender_flow.md",".md","01_core_erp/flows","Core","markdown","719","active","P1","Flujo de licitaciones publicas","eca21f5b86c04914150a51c8ae51ba0357921040b4ed9b742dc7b75b1ae25f7e"
"01_core_erp/README.md","README.md",".md","01_core_erp","Core","markdown","1731","active","P1","Nucleo ERP","aa87deca3ead8ca79d2d29a309434dbea4a7ef7e9898dc856a1c4106b75962df"
"02_projects/_ecosystem/00_ecosystem_overview.md","00_ecosystem_overview.md",".md","02_projects/_ecosystem","Business","markdown","2756","active","P1","Ecosistema empresarial","ca0587fcddaba2d6794d5646d9f5d3a85b6d05f08e47d51700dfe31fe15f3d4a"
"02_projects/_ecosystem/01_company_portfolio.md","01_company_portfolio.md",".md","02_projects/_ecosystem","Business","markdown","2777","active","P1","Portafolio de empresas y proyectos","49ab29a49bd3d3c1ac7b294e4f0870c3c7ea136496d58dd9234c358093e64a9a"
"02_projects/_ecosystem/02_jobcron_shared_modules.md","02_jobcron_shared_modules.md",".md","02_projects/_ecosystem","Business","markdown","2041","active","P1","Modulos compartidos JobCron","110eaf61e0299aa5d1db67a83b173d99007c17621073ae84c1a13b87d37d16f1"
"02_projects/_ecosystem/03_development_strategy.md","03_development_strategy.md",".md","02_projects/_ecosystem","Business","markdown","1248","active","P1","Estrategia de desarrollo gradual","f7be9d2fa0bf9f21c15b173c0d41d57dc49cf8a3b1cf001fc8ab7dcbb05fe6d8"
"02_projects/_ecosystem/04_process_convergence_and_conflicts.md","04_process_convergence_and_conflicts.md",".md","02_projects/_ecosystem","Business","markdown","9559","active","P1","Procesos compartidos y contradicciones entre empresas","995c91e0b2cea2510e82fafa3c1e44f6a24cb9b420e7e168729bdb31a4d5f28b"
"02_projects/buildora/README.md","README.md",".md","02_projects/buildora","Business","markdown","1219","active","P1","Buildora","f5dc96db13d8dcc85f4e43ab96f6d72dc8ee3fa310d50ab001d292b29a248f08"
"02_projects/clientix/README.md","README.md",".md","02_projects/clientix","Business","markdown","463","future_or_pending","P2","Clientix","d08cae436604b79e1fbc99d2bf0eae45a4a78af68b56321384c73ade60fb77a2"
"02_projects/cloudra/README.md","README.md",".md","02_projects/cloudra","Business","markdown","442","future_or_pending","P2","Cloudra","c1a85e8f0857b4a5d01c2c02ffe9c65315f2bbdf185ec19846877b854b4ce4c8"
"02_projects/datara/README.md","README.md",".md","02_projects/datara","Business","markdown","413","future_or_pending","P2","Datara","0c53e4714cc8cd24fd9827b9849d00294d4ca5d31c1ae91ed20db224ccadc8f8"
"02_projects/docucore/api-contracts.md","api-contracts.md",".md","02_projects/docucore","Business","markdown","901","active","P1","Contratos API DocuCore","91e1578c252ed16d501b57f5c6271c19a81e835b1a0fde67b1625464efd24587"
"02_projects/docucore/architecture.md","architecture.md",".md","02_projects/docucore","Business","markdown","854","active","P1","Arquitectura DocuCore","5031cd44539fcadb8a77cd59ec5ee0c9d717b71341009072659007decb6d258d"
"02_projects/docucore/database.md","database.md",".md","02_projects/docucore","Business","markdown","903","active","P1","Base de datos DocuCore Document","6dc7343c2eeac91b078fdac2bb5d4b344c742eaaef6d0afa5738a9a756a81ca7"
"02_projects/docucore/docker.md","docker.md",".md","02_projects/docucore","Business","markdown","588","active","P1","Docker DocuCore","7c099e0eb457b810b7da0cbc5cf636cda6d5291ec4a0e973fe460c05fcbbe2cc"
"02_projects/docucore/error-handling.md","error-handling.md",".md","02_projects/docucore","Business","markdown","666","active","P1","Manejo de errores DocuCore","0044482eafbab95ed78493a20e8f8b0911923cb046c711e7c7449889e4bbab48"
"02_projects/docucore/qa-checklist.md","qa-checklist.md",".md","02_projects/docucore","Business","markdown","865","future_or_pending","P2","QA checklist DocuCore","fc1ccf0d5935e29b10a03adf0eea42304bc4c3bac0479842113a005453472caf"
"02_projects/docucore/README.md","README.md",".md","02_projects/docucore","Business","markdown","773","active","P1","DocuCore","178076b34cc3522bfea32b22634dfad795cdf035864b38130116e4b0d3579fc8"
"02_projects/docucore/repositories.md","repositories.md",".md","02_projects/docucore","Business","markdown","2463","future_or_pending","P2","Repositorios DocuCore","4b3483bde558096ed86a356220ce854dfc8f63347f8e30a4297dae5afbb6f03a"
"02_projects/docucore/security.md","security.md",".md","02_projects/docucore","Business","markdown","600","future_or_pending","P2","Seguridad DocuCore","abdc74c7f952aea6b6aaf546c46c703fabe75fdb893487213ac7a5ec19e52c53"
"02_projects/docucore/tools-catalog.md","tools-catalog.md",".md","02_projects/docucore","Business","markdown","588","active","P1","Catalogo de herramientas DocuCore","ac6916dee2c074545723a146eee6e3fe7dd8b48f2ea3427877fbdc5046fd396d"
"02_projects/festora/README.md","README.md",".md","02_projects/festora","Business","markdown","391","future_or_pending","P2","Festora","bc4b146f043b1157dc83c3bb65ba44289c7eecbcb3cba4aa7e8b4c64d7dfefc5"
"02_projects/imagiland/README.md","README.md",".md","02_projects/imagiland","Business","markdown","428","future_or_pending","P2","Imagiland","4fa10cc54ffb2c610c80973795854f06d47b44f347439c6de8c07894293af0ee"
"02_projects/imagrafity/analitics-pendiente.md","analitics-pendiente.md",".md","02_projects/imagrafity","Business","markdown","5788","future_or_pending","P2","Analitics Pendiente","cb9592d119c2966ddab40c29a58e3bd22da8755c03357a1b32f39666b5a5495b"
"02_projects/imagrafity/README.md","README.md",".md","02_projects/imagrafity","Business","markdown","519","future_or_pending","P2","Imagrafity","4ad2caa29f91ef3cc09be21fa573070eeca516b8e3e242709d57ba96f91b379d"
"02_projects/innovation-engines-repair/README.md","README.md",".md","02_projects/innovation-engines-repair","Business","markdown","501","future_or_pending","P2","Innovation Engines Repair","437e546f8a54269e6430218a57b8e64776f339f127095b75c46bb43727ab3153"
"02_projects/jobcron/01_tecnotelec_admin_process.md","01_tecnotelec_admin_process.md",".md","02_projects/jobcron","Business","markdown","2000","active","P1","Proceso administrativo Tecno Telec en JobCron","41328d50c9e39da9f9c2a06b424126e1571719269b910260de0baa7fa440c945"
"02_projects/jobcron/README.md","README.md",".md","02_projects/jobcron","Business","markdown","1255","active","P1","JobCron","288206d5cec4a3cb99176a304c864dd76e5338c89ee0ba52f84ebe0320ebeb43"
"02_projects/jobcron/ui/00_jobcron_mockup_analysis.md","00_jobcron_mockup_analysis.md",".md","02_projects/jobcron/ui","Business","markdown","4222","archive_reference","P3","Analisis de fuente visual JobCron","0cf028fbb085a8ca19cf61e6a1d06dbcadd2032b8d49c99ecfd69f9529086d65"
"02_projects/jobcron/ui/01_navigation_map.md","01_navigation_map.md",".md","02_projects/jobcron/ui","Business","markdown","3482","active","P1","Mapa de navegacion JobCron","968700cc18ff4f294462b75c019401140e0df0f03cb779ff792a53de7a7f7bbd"
"02_projects/jobcron/ui/02_layout_and_design_system.md","02_layout_and_design_system.md",".md","02_projects/jobcron/ui","Business","markdown","2493","active","P1","Maquetacion y sistema visual JobCron","1984d3d8f188930c93a83f2fc62cb4aa54e447df775dd1e7c7705e8e77420085"
"02_projects/jobcron/ui/03_dynamic_content_model.md","03_dynamic_content_model.md",".md","02_projects/jobcron/ui","Business","markdown","2308","active","P1","Modelo de contenido dinamico JobCron","5ed37dfc0b02aba5cf3e79b2b5ca8e447d53df1159f6539dcaf1adeda3f7e35a"
"02_projects/jobcron/ui/04_web_review_and_better_proposal.md","04_web_review_and_better_proposal.md",".md","02_projects/jobcron/ui","Business","markdown","7375","archive_reference","P3","Revision de web JobCron y propuesta mejorada","92b4a8b9fd2e1744009ea51b2c63f4d6576f9dde437f6e0405ebbcf0ca05ce8a"
"02_projects/jobcron/ui/05_pdf_visual_extraction.md","05_pdf_visual_extraction.md",".md","02_projects/jobcron/ui","Business","markdown","3488","archive_reference","P3","Extraccion visual del PDF JobCron","f85b87d10e68b96a6827e60d91431971957fb31d037f2af68da15571aabc1dea"
"02_projects/jobcron/ui/06_public_website_structure_research.md","06_public_website_structure_research.md",".md","02_projects/jobcron/ui","Business","markdown","5935","active","P1","Investigacion y propuesta de web publica JobCron","ec4a65c991e07466712bfc4e92f341c8892ab71ef2a8490c53e66ecd1807d78b"
"02_projects/jobcron/ui/clean/.gitkeep",".gitkeep","","02_projects/jobcron/ui/clean","Business","other","1","active","P1",".Gitkeep","01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b"
"02_projects/jobcron/ui/source/.gitkeep",".gitkeep","","02_projects/jobcron/ui/source","Business","other","1","active","P1",".Gitkeep","01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b"
"02_projects/lavanderia-3p/README.md","README.md",".md","02_projects/lavanderia-3p","Business","markdown","424","future_or_pending","P2","Lavanderia 3P","c963fd5634ce1b04e46ee7a5e8113c32b604fb98222b43fd8f28342f58e2336f"
"02_projects/lexnova/README.md","README.md",".md","02_projects/lexnova","Business","markdown","384","future_or_pending","P2","LexNova","d3b0aa7f7dbbc7e1fd7ab858a575153a2416d2f8fba31e86b194aae5544e6112"
"02_projects/mexingsof/README.md","README.md",".md","02_projects/mexingsof","Business","markdown","532","future_or_pending","P2","Mexingsof","71328cbfc3125b21580cd60b38b5497074eb5d580c9ae097a13658556de51291"
"02_projects/mockwander/README.md","README.md",".md","02_projects/mockwander","Business","markdown","955","active","P1","MockWander","af9e95a6e045324c0924621add4621118aab99df8ecf8c12a7468675d3f7f2ac"
"02_projects/modulix/README.md","README.md",".md","02_projects/modulix","Business","markdown","530","future_or_pending","P2","Modulix","d1cc5150ded5de0c40a5307b80577a097bffbead598f59d4c221f96cefdf042d"
"02_projects/nexora/README.md","README.md",".md","02_projects/nexora","Business","markdown","527","future_or_pending","P2","Nexora","9ab3f7d89df932ef2e7b9e6fec53b2e3b309383cde044d9947834464f4f9c64c"
"02_projects/nutriva/README.md","README.md",".md","02_projects/nutriva","Business","markdown","399","future_or_pending","P2","Nutriva","c6525252b324725bc2e83cfff0005870cd56946f81c4e2e5699fe9e2e2a9aff3"
"02_projects/pagora/README.md","README.md",".md","02_projects/pagora","Business","markdown","386","future_or_pending","P2","Pagora","8fd2b483b27a84fa023d919059bed73d91536d8e373de80b38fcdb9c9d432d56"
"02_projects/pensavart/README.md","README.md",".md","02_projects/pensavart","Business","markdown","496","future_or_pending","P2","Pensavart","fc94190cd10b9ea4791ac499e9a0d27ecf2250b32598530b31f3ee5531c9f7c6"
"02_projects/phone-shop/README.md","README.md",".md","02_projects/phone-shop","Business","markdown","707","active","P1","Proyecto Phone Shop","d790ba8b5bb556b9bdbc9e25293a2630992c74f8c8229f477532b311267ab9a0"
"02_projects/README.md","README.md",".md","02_projects","Business","markdown","1485","active","P1","Proyectos","f7185c7c2c3cfd22c57472bb546f1b63c446dbfcce12cf196612f39e8bdf0211"
"02_projects/refakto/README.md","README.md",".md","02_projects/refakto","Business","markdown","462","future_or_pending","P2","Refakto","225a8463065046741a8be884626234416b24bcd336ba8578f8e2301f53f5bcae"
"02_projects/rutexa/README.md","README.md",".md","02_projects/rutexa","Business","markdown","403","future_or_pending","P2","Rutexa","5a042d853ca2b1dff22ab9d5c98d3117b1806db016023d00ca9345a1f31b1504"
"02_projects/sekura-tech/README.md","README.md",".md","02_projects/sekura-tech","Business","markdown","428","future_or_pending","P2","Sekura Tech","d7e1e784f6809bed92d02e707a03230966402cb730c29b39af7058dcb65a0981"
"02_projects/social-networks/README.md","README.md",".md","02_projects/social-networks","Business","markdown","557","future_or_pending","P2","Social Networks","3be6409ec9d6bf1db647c60d0d27544c250dc51959ca17cd65d656d63f199e70"
"02_projects/stockara/README.md","README.md",".md","02_projects/stockara","Business","markdown","445","future_or_pending","P2","Stockara","65b30f8219af392a27e2892c18d7a862a4cbfeac30650a1fa1bca5fb87fcd5cd"
"02_projects/tecnotelec/00_initial_stage_readiness_review.md","00_initial_stage_readiness_review.md",".md","02_projects/tecnotelec","Business","markdown","4955","active","P1","Revision de cierre de etapa inicial Tecno Telec","c36b7978a511e366d1bf7666c81bd8b1cb4e69c2502de57751aee001af0c3213"
"02_projects/tecnotelec/AGENTE.md","AGENTE.md",".md","02_projects/tecnotelec","Business","markdown","7404","future_or_pending","P2","Agente de desarrollo Tecno Telec","43c3e0b562bccb66424d7482d61ee866a5b3ddbcce447b1db5f71bc72bfd5535"
"02_projects/tecnotelec/auth/00_user_process.md","00_user_process.md",".md","02_projects/tecnotelec/auth","Business","markdown","1759","active","P1","Proceso de usuarios Tecno Telec","8f9780473924d94b318b4b421c8800eb1aacd8cf2ecdc86848d44db5ed16d13a"
"02_projects/tecnotelec/backend/00_gateway_product_endpoints.md","00_gateway_product_endpoints.md",".md","02_projects/tecnotelec/backend","Business","markdown","5534","active","P1","Endpoints publicos Gateway para productos","06f5ad0525e34771e4fb97290d491930d9a4cd2ab457a7c0df4da300121fa3e0"
"02_projects/tecnotelec/business/00_tecnotelec_identity.md","00_tecnotelec_identity.md",".md","02_projects/tecnotelec/business","Business","markdown","2505","active","P1","Identidad de Tecno Telec","821b3013125d6453091e1cc836f3a827936180184ed02afa4e12e54b67b3a01a"
"02_projects/tecnotelec/business/01_objectives.md","01_objectives.md",".md","02_projects/tecnotelec/business","Business","markdown","1403","active","P1","Objetivos","173676f0729cac00727629d857b2e8330b0a6b5d9162431fda92c87c9f0054f3"
"02_projects/tecnotelec/business/02_foda.md","02_foda.md",".md","02_projects/tecnotelec/business","Business","markdown","1217","active","P1","FODA","af9fb09191ddb6c0f2e63d1bd3e9a41d1294a8d6e221c01f9ee9557f69b9ae57"
"02_projects/tecnotelec/business/03_business_model.md","03_business_model.md",".md","02_projects/tecnotelec/business","Business","markdown","907","active","P1","Modelo de negocio","00896428712211cc80d66d0ae9eb98a2cab77d86101b88e75fa7f66ff5718ef4"
"02_projects/tecnotelec/business/04_services.md","04_services.md",".md","02_projects/tecnotelec/business","Business","markdown","1149","active","P1","Servicios","f99a6e725ce7c790d18beb1b6d56c3f7a7beac6cb6e7e9fa64d0f244127d8bb7"
"02_projects/tecnotelec/business/05_customer_segments.md","05_customer_segments.md",".md","02_projects/tecnotelec/business","Business","markdown","558","future_or_pending","P2","Segmentos de cliente","f6d69a0f4dbfbcc29f84b5a3b9deb2afb40b48b2aa4ddf0bb6045061d02f49fb"
"02_projects/tecnotelec/business/06_value_proposition.md","06_value_proposition.md",".md","02_projects/tecnotelec/business","Business","markdown","689","active","P1","Propuesta de valor","130c4064e6acff3852e7c5625a30d3a202a7af97e1b7f4c6a69d6cfff44a1c65"
"02_projects/tecnotelec/cart/00_cart_future_process.md","00_cart_future_process.md",".md","02_projects/tecnotelec/cart","Business","markdown","790","future_or_pending","P2","Proceso futuro de carrito, pedido y compra","13be9ffb64373536fba05cc50087a9a090add5e39f102c083f4db4f21a825d02"
"02_projects/tecnotelec/catalog/00_public_catalog_process.md","00_public_catalog_process.md",".md","02_projects/tecnotelec/catalog","Business","markdown","3009","active","P1","Proceso de catalogo publico Tecno Telec","30ee2d0b04e0eb196b0475a226c98ac675acde2a140ee4f351a792decacdf050"
"02_projects/tecnotelec/catalog/01_product_detail_process.md","01_product_detail_process.md",".md","02_projects/tecnotelec/catalog","Business","markdown","2214","active","P1","Proceso de detalle de producto","f9d153adcb8b570f059b7350ca50b7e3ac144dbf92e7f3a9ae2a2fb840c12bfc"
"02_projects/tecnotelec/decisions/adr_0001_api_gateway_name.md","adr_0001_api_gateway_name.md",".md","02_projects/tecnotelec/decisions","Business","markdown","512","active","P1","ADR 0001 - Nombre del API Gateway","c73f7a266dbf709370c9781c736948bb45c69bced3604f086e251d03ade376db"
"02_projects/tecnotelec/decisions/adr_0002_modular_erp_strategy.md","adr_0002_modular_erp_strategy.md",".md","02_projects/tecnotelec/decisions","Business","markdown","684","active","P1","ADR 0002 - Estrategia ERP modular","d87533681d651798048deb0a91e91bfbb014b087b266e4318c7970fe49069993"
"02_projects/tecnotelec/decisions/adr_0003_supplier_catalog_strategy.md","adr_0003_supplier_catalog_strategy.md",".md","02_projects/tecnotelec/decisions","Business","markdown","436","active","P1","ADR 0003 - Estrategia Supplier y Catalog","752dfaf376415a8e915f448b29e49ab1b4ee9118db60ce8a47463912296f34dd"
"02_projects/tecnotelec/decisions/adr_0004_quote_to_order_flow.md","adr_0004_quote_to_order_flow.md",".md","02_projects/tecnotelec/decisions","Business","markdown","431","active","P1","ADR 0004 - Flujo Quote a Order","32035cea170c0c6b85afe19a712809c00b353408d6c83eef42a7ffb28a5623e8"
"02_projects/tecnotelec/decisions/adr_0005_rules_engine_strategy.md","adr_0005_rules_engine_strategy.md",".md","02_projects/tecnotelec/decisions","Business","markdown","483","active","P1","ADR 0005 - Estrategia Rules Engine","c43abf5241957d5c8138a711cc1e3a30b5373577d40a02d36b9b29ebc907e1f8"
"02_projects/tecnotelec/decisions/adr_0006_project_api_boundary.md","adr_0006_project_api_boundary.md",".md","02_projects/tecnotelec/decisions","Business","markdown","1175","active","P1","ADR 0006 - API especializada del proyecto Tecno Telec","f6c0828fe75ca5ba25367c59b38a69de9959c7a886b05109fd7f0628a42679c2"
"02_projects/tecnotelec/frontend/00_frontend_overview.md","00_frontend_overview.md",".md","02_projects/tecnotelec/frontend","Business","markdown","1257","active","P1","Frontend overview","e828306e020e0efb155d1f19420a4d9780fcb817d3cc1ff9b8ce9e324b7fee6b"
"02_projects/tecnotelec/frontend/01_routes.md","01_routes.md",".md","02_projects/tecnotelec/frontend","Business","markdown","1562","active","P1","Rutas frontend","01d9d6a18fe820decf509187de3b1dd8dee041055f15bf9caf4c252f3b022e61"
"02_projects/tecnotelec/frontend/02_layout.md","02_layout.md",".md","02_projects/tecnotelec/frontend","Business","markdown","749","active","P1","Layout","b04c2a87d5cec2b3bc3a29d962e6de8e5c01010f05c2503d3ae82c0b29154600"
"02_projects/tecnotelec/frontend/03_components.md","03_components.md",".md","02_projects/tecnotelec/frontend","Business","markdown","880","active","P1","Componentes","18dcd73195cd07034b503f15e42ac9a3986101d50881b180c579015119464c19"
"02_projects/tecnotelec/frontend/04_web_references.md","04_web_references.md",".md","02_projects/tecnotelec/frontend","Business","markdown","545","archive_reference","P3","Referencias web y visuales","28feaa4bea54688a68f9b11c6e6e2a4256b30acf3e0c3e0ba5d74531088f661f"
"02_projects/tecnotelec/frontend/05_design_system.md","05_design_system.md",".md","02_projects/tecnotelec/frontend","Business","markdown","1183","future_or_pending","P2","Sistema de diseno","81cb5264e1f0ab80fb2a353869262ba3e8cfaaefeb27793245526c0ab13d31fd"
"02_projects/tecnotelec/frontend/06_image_sizes.md","06_image_sizes.md",".md","02_projects/tecnotelec/frontend","Business","markdown","773","active","P1","Tamanos de imagen","e04b35b0e331f0ec880f77f91db8210a11ba6efca3849f8a08c186a35177fd08"
"02_projects/tecnotelec/frontend/07_purchase_flow.md","07_purchase_flow.md",".md","02_projects/tecnotelec/frontend","Business","markdown","283","future_or_pending","P2","Flujo frontend de compra","3e58202f4aa76abc5e3f5f1d95a817c905b709986d83d529af1c6610889f578f"
"02_projects/tecnotelec/frontend/08_quote_flow.md","08_quote_flow.md",".md","02_projects/tecnotelec/frontend","Business","markdown","541","active","P1","Flujo frontend de cotizacion","6e565e72949736434c73d4c95c0b7e2c0d08a32753b9ab81995d327f5e44d804"
"02_projects/tecnotelec/frontend/09_interface_proposal.md","09_interface_proposal.md",".md","02_projects/tecnotelec/frontend","Business","markdown","4156","active","P1","Propuesta de interfaz Tecno Telec","49513ce65fb8c37b90918a1658def2043dab747f5b3ebf2b61578fd30e89fbff"
"02_projects/tecnotelec/frontend/10_pre_development_analysis.md","10_pre_development_analysis.md",".md","02_projects/tecnotelec/frontend","Business","markdown","2433","future_or_pending","P2","Analisis previo al desarrollo web","11f19a3db8b5956ae465b0111ec94737b620eec88b6d42395b8ed2ec0728b7db"
"02_projects/tecnotelec/frontend/11_web_platform_structure.md","11_web_platform_structure.md",".md","02_projects/tecnotelec/frontend","Business","markdown","3093","active","P1","Estructura funcional de la plataforma web","adb652298d5defe6d74fa0dae61e815f486c5119a47e77b570361f946ec42c7c"
"02_projects/tecnotelec/frontend/12_initial_web_blueprint.md","12_initial_web_blueprint.md",".md","02_projects/tecnotelec/frontend","Business","markdown","2491","active","P1","Blueprint inicial web Tecno Telec","80e3b8a0d951fc6d2b3488af9620e4b0eea3aad0938ffd18d6f542544b12a275"
"02_projects/tecnotelec/frontend/13_visual_mockup_spec.md","13_visual_mockup_spec.md",".md","02_projects/tecnotelec/frontend","Business","markdown","13276","future_or_pending","P2","Especificacion visual de maqueta Tecno Telec","aa9c7958a1875bc01befc6e41e8be85928ec4e348a86a6e5bc5c4355fdceab2b"
